# Lightly edited for easier file-reading.
F110W eF110W F160W eF160W F207M eF207M F165M eF165M Av excess mass
      23.3150       0.819000      -1.00000       -1.00000       19.4590       0.464000      -1.00000       -1.00000       0.00000       0.00000       0.00000
      22.5860       0.216000       18.0270      0.0320000       15.0530      0.0460000       17.6880      0.0310000       29.6318       1.00000      0.400000
      23.0660       0.233000       21.1540       0.287000       19.4770       0.433000       20.3790       0.162000       1.01106       1.00000    0.00600000
      21.6400       0.169000       18.4470      0.0960000       16.4870       0.103000       18.0740      0.0970000       15.7134       1.00000     0.0550000
      20.2130      0.0750000       16.5350      0.0650000       14.9490      0.0720000       16.1880      0.0670000       23.0731       0.00000      0.633113
      17.3310      0.0380000       15.1140      0.0390000       14.3470      0.0660000       14.8350      0.0390000       6.89904       1.00000      0.150000
      20.5800      0.0600000       18.5350      0.0440000       17.7150      0.0760000       18.2480      0.0420000       4.71369       1.00000     0.0200000
      14.2290      0.0380000       10.4300      0.0390000       8.21300      0.0640000       10.1570      0.0390000       22.3510       1.00000       1.40000
      17.8870      0.0480000       14.7530      0.0410000       13.0380      0.0640000       14.4470      0.0400000       15.6047       1.00000      0.750000
     -1.00000       -1.00000       18.0450      0.0430000       15.3050      0.0640000       18.2240      0.0470000      -279.409       1.00000    0.00600000
      15.2490      0.0380000       11.9070      0.0390000       9.72700      0.0640000       11.6770      0.0390000       16.9472       1.00000       1.40000
      22.7170       0.245000       19.5840      0.0740000       17.6880      0.0810000       19.1860      0.0630000       15.1516       1.00000     0.0300000
      15.7080      0.0380000       13.6600      0.0390000       12.7830      0.0640000       13.3350      0.0390000       4.59060       1.00000      0.350000
      19.2670      0.0350000       18.2670      0.0380000       18.1470      0.0790000       18.0680      0.0380000      -6.13413       1.00000    0.00700000
      22.3380       0.189000       18.0500      0.0500000       16.1390      0.0730000       17.7550      0.0490000       29.3098       0.00000      0.453161
      17.0840      0.0400000       13.8530      0.0430000       12.4170      0.0810000       13.7050      0.0430000       0.00000       0.00000       0.00000
      19.6580      0.0510000       15.8830      0.0400000       14.4230      0.0640000       15.6100      0.0390000       23.1781       0.00000      0.949219
      17.6110      0.0380000       15.0490      0.0390000       14.0290      0.0640000       14.8110      0.0390000       10.4371       1.00000      0.300000
      23.2710       0.336000       19.4620      0.0920000       17.6450       0.108000       19.0770      0.0790000       25.2795       0.00000     0.0937892
      23.1160       0.304000       18.8980      0.0420000       15.4370      0.0480000       18.6230      0.0390000       24.3270       1.00000     0.0900000
      20.8460      0.0760000       18.0160       0.100000       16.0440      0.0860000       17.7370       0.101000       11.3156       1.00000     0.0400000
      25.2590        2.81100       19.3850      0.0870000       16.6010      0.0740000       19.0020      0.0770000      -298.059       1.00000    0.00600000
