index,SOURCEID,shortname,A/S/C,RA_deg,DE_deg,J_mag,H_mag,K_mag,SpT,Stetson_JHK,range_J,range_H,range_K,vanilla_period_J,vanilla_per_amp_J,vanilla_per_fap_J,vanilla_period_H,vanilla_per_amp_H,vanilla_per_fap_H,vanilla_period_K,vanilla_per_amp_K,vanilla_per_fap_K,poly2_period_J,poly2_per_amp_J,poly2_per_fap_J,poly2_period_H,poly2_per_amp_H,poly2_per_fap_H,poly2_period_K,poly2_per_amp_K,poly2_per_fap_K,poly4_period_J,poly4_per_amp_J,poly4_per_fap_J,poly4_period_H,poly4_per_amp_H,poly4_per_fap_H,poly4_period_K,poly4_per_amp_K,poly4_per_fap_K
56,44989782469126,ic_056C_M4.8_Q2,C,56.01077294011386,32.02636982032203,12.738893508911133,12.083151817321777,11.688297271728516,4.75,0.471942727082695,0.019105529785155895,0.02998580932617223,0.01551055908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,44989782426820,ic_057C_M6.0_Q2,C,56.012165839818294,31.874354523684822,14.510876655578613,13.579358100891113,12.855979919433594,6.0,3.948604829130117,0.06948642730712962,0.049900054931640625,0.05087356567382706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,44989782469083,ic_058A_M5.5_Q0,A,56.01502431972979,32.08840388598396,17.61313247680664,15.97158432006836,14.829307556152344,5.5,1.4354269987617443,0.1296731948852532,0.07177200317383026,0.06393165588378835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,44989782469091,ic_059A_M5.0_Q0,A,56.015015283090776,32.04249329658959,14.296608924865723,13.706393241882324,13.28293228149414,5.0,1.1303562338835274,0.0324644088745103,0.02864341735839737,0.02775516510009801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,44989782469082,ic_060A_M3.0_Q0,A,56.01517309567858,32.08909422858362,15.455129623413086,13.775260925292969,12.82228946685791,3.0,1.6512642654718137,0.02724742889404297,0.03845977783203125,0.03225078582763885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,44989782469090,ic_061A_M5.0_Q0,A,56.01514680113873,32.04306438663786,14.21288013458252,13.613170623779297,13.198336601257324,5.0,1.017309650097018,0.02555999755859517,0.02789459228515767,0.023536109924314985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,44989782469076,ic_062C_M2.0_Q2,C,56.01709823027011,32.12138907381235,13.008435249328613,12.178949356079102,11.807112693786621,2.0,2.999491772620506,0.04546928405761719,0.049884796142578125,0.04358654022216868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,44989782440739,ic_063C_M4.8_Q2,C,56.01767100008356,32.23048846975377,12.524422645568848,11.77372932434082,11.355978012084961,4.75,0.22160312585663378,0.05915508270263814,0.03313255310058594,0.028309059143065696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,44989782469066,ic_064C_M5.8_Q2,C,56.01843688612323,32.08164247964645,14.010662078857422,13.427546501159668,12.927338600158691,5.75,0.8996039496527778,0.02429485321044922,0.028299713134764204,0.017587089538572798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,44989782426765,ic_065A_M1.0_Q1JH,A,56.02029353788133,31.960942831237325,17.690828323364258,14.7286958694458,12.978031158447266,1.0,0.475756193462171,0.09344558715820384,0.02833843231201172,0.0278237342834462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,44989782469034,ic_066S_M5.0_Q1HK,S,56.02164103863201,32.0501659859736,19.393878936767578,16.39375877380371,14.366029739379883,5.0,0.040299055623073204,0.4008888244628892,0.051868438720703125,0.02203979492187358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,44989782442677,ic_067C_M3.5_Q2,C,56.02328246561045,32.32527656562616,14.191800117492676,13.423489570617676,12.998941421508789,3.5,0.70798675358644,0.024729537963867898,0.02620983123779297,0.02650222778320277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,44989782469009,ic_068A_M5.8_Q1J,A,56.024047443411206,32.000316215668285,17.114192962646484,15.219911575317383,13.760503768920898,5.75,0.8502424651501226,0.06883811950683594,0.036187171936035156,0.04650192260742081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,44989782441381,ic_069C_M6.5_Q2,C,56.02497359922721,32.25893397803762,14.331002235412598,13.792457580566406,13.3015775680542,6.5,0.2991599813539382,0.03286571502685476,0.019112586975097656,0.016427040100097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,44989782468951,ic_070C_M4.2_Q2,C,56.02827388830561,32.131679842454744,12.981118202209473,12.136842727661133,11.594285011291504,4.25,3.4222914751838234,0.05888175964355469,0.060845184326172586,0.08973426818847585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,44989782468989,ic_071C_M4.5_Q2,C,56.028782949584325,32.032018540771915,18.024417877197266,16.60263442993164,15.603690147399902,4.5,2.13091961231107,0.22860145568847656,0.13064002990723012,0.09273147583007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,44989782441002,ic_072C_M9.0_Q2,C,56.03027440138372,32.242545303615664,17.81275177001953,16.881956100463867,16.058984756469727,9.0,0.05128613968341671,0.153154754638674,0.08767318725585938,0.07533111572265838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,44989782468907,ic_073C_M4.8_Q2,C,56.0312848325983,32.06911191843907,13.32359504699707,12.64428424835205,12.207322120666504,4.75,2.4317451427185457,0.03551654815673899,0.046772193908690696,0.036105918884278054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,44989782468895,ic_074C_M4.5_Q2,C,56.032092304381216,32.084735330344515,13.992209434509277,13.045920372009277,12.465953826904297,4.5,0.5725046793619791,0.019931793212890625,0.026459121704101918,0.02264385223388743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,44989782468840,ic_075A_M0.0_Q0,A,56.03834107653167,32.04380742754761,15.149389266967773,13.58315658569336,12.317121505737305,0.0,11.991171045241012,0.23327960968017614,0.16518001556396555,0.2559213638305682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,44989782468734,ic_076C_M5.8_Q2,C,56.04218027859719,32.067917547656805,13.1658353805542,12.48555850982666,11.900017738342285,5.75,1.1756907145182292,0.028096199035646308,0.03282432556152415,0.01767730712890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,44989782468996,ic_077C_M5.8_Q2,C,56.0425981794461,32.12624486309899,14.637118339538574,13.98009967803955,13.417488098144531,5.75,0.9115012175117442,0.026329994201660156,0.025546455383301137,0.0257745742797848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,44989782468654,ic_078A_L0.0_Q1K,A,56.04513574937726,32.20404335653567,19.241939544677734,18.437631607055664,17.596906661987305,10.0,-0.16412091255187988,0.5276205062866239,0.4010900497436509,0.3346261978149414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,44989782468667,ic_079C_M8.2_Q2,C,56.04610633513061,32.02878553085716,16.555830001831055,15.4719820022583,14.421637535095215,8.25,4.375405305351307,0.1052600860595696,0.08757038116455007,0.07502212524414098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,44989782468661,ic_080C_M5.2_Q2,C,56.046752179221436,32.13782730985772,12.762791633605957,12.137850761413574,11.710960388183594,5.25,1.2514837925730187,0.025705146789551492,0.03253211975097514,0.028926277160644887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,44989782468681,ic_081C_M0.0_Q2,C,56.04689468558447,32.103360403849955,12.380355834960938,11.540702819824219,11.18559455871582,0.0,1.3591374415977326,0.030319786071775212,0.029569816589356535,0.028801155090333097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,44989782443043,ic_082C_M6.0_Q2,C,56.04700018082328,32.34741256469687,15.859899520874023,15.162034034729004,14.618627548217773,6.0,0.17870863975837217,0.025794601440429332,0.02637958526611328,0.03007774353027237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,44989782442714,ic_083A_M3.0_Q0,A,56.04767032381017,32.32783365282562,12.459661483764648,11.719460487365723,11.380707740783691,3.0,2.4312296192548426,0.04812927246093679,0.04198455810546875,0.038512420654296164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,44989782442125,ic_084C_M8.2_Q2,C,56.047946295366806,32.30266599777646,15.871101379394531,15.087177276611328,14.413996696472168,8.25,0.3237490068402207,0.02907276153564453,0.025194168090820312,0.028217697143555043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,44989782468550,ic_085C_M5.5_Q2,C,56.05317404905572,32.18201496231589,14.58370304107666,13.973658561706543,13.528593063354492,5.5,2.1649185878778594,0.032283592224121804,0.045625495910643465,0.032658576965330255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,44989782440581,ic_086C_M5.2_Q2,C,56.054067394816414,32.220992584120836,14.386218070983887,13.637696266174316,13.12565803527832,5.25,3.5755683051215277,0.05615463256836151,0.054912567138671875,0.06275482177734304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,44989782441336,ic_087C_M5.8_Q2,C,56.05654447294005,32.25672880205495,14.65639591217041,14.049079895019531,13.583074569702148,5.75,0.8659414547925804,0.023990821838378196,0.024939537048339844,0.0230840682983402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,44989782441471,ic_088C_M3.0_Q2,C,56.0567230683959,32.265079315407974,13.174967765808105,12.029346466064453,11.474100112915039,3.0,5.604501824629933,0.06697158813476634,0.0748138427734375,0.06856994628906321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,44989782426518,ic_089C_M5.5_Q2,C,56.057748379165496,31.9482936821472,15.539491653442383,14.03425121307373,13.01624584197998,5.5,1.716778314601608,0.0400453567504897,0.03562164306640625,0.03103084564209091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,44989782440686,ic_090C_M9.0_Q2,C,56.06214837628824,32.22872435503567,18.130420684814453,17.196670532226562,16.353271484375,9.0,0.18277816326297514,0.21103973388671804,0.14098739624023438,0.13467788696289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,44989782442771,ic_091C_M5.0_Q2,C,56.06344413037808,32.32838659805854,14.13440990447998,13.292306900024414,12.745827674865723,5.0,0.6929406952439693,0.02457351684570419,0.024924278259277344,0.021373176574707387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,44989782442556,ic_092C_M9.0_Q2,C,56.06446262194797,32.32309174233714,17.789873123168945,16.848148345947266,16.043807983398438,9.0,-0.04385886275977419,0.1279987335205064,0.07025718688964844,0.08142166137695384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,44989782468354,ic_093C_M7.5_Q2,C,56.06489417802615,32.15605109602334,14.572220802307129,13.915763854980469,13.335697174072266,7.5,0.8750127655228758,0.023339653015135298,0.03046836853027557,0.01996841430664098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,44989782468361,ic_094C_M5.2_Q2,C,56.06598451246642,31.993554439050257,14.031135559082031,13.389684677124023,12.883567810058594,5.25,0.6327993355545343,0.02121734619140625,0.0180181503295902,0.02753887176513814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,44989782442330,ic_095C_M4.0_Q2,C,56.06614534895155,32.310992598052145,13.959345817565918,13.35076904296875,13.015140533447266,4.0,0.21009273417511878,0.015345764160157316,0.0170440673828125,0.017050170898437855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,44989782468317,ic_096C_M9.0_Q2,C,56.0674356882657,32.094720825499714,17.7282772064209,16.868860244750977,16.067218780517578,9.0,0.42303955477047583,0.10871276855468537,0.08327331542968963,0.07837257385254048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,44989782442390,ic_097C_M5.0_Q2,C,56.070339866932834,32.304820151025744,13.584271430969238,12.86639404296875,12.399995803833008,5.0,0.4236821403280336,0.021122169494629972,0.01626873016357422,0.01783447265625071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,44989782468252,ic_098C_M8.0_Q2,C,56.0719239468404,32.00424562731303,14.933076858520508,14.305083274841309,13.715456008911133,8.0,0.3761256099526399,0.014591026306153054,0.020105934143067827,0.02316265106201243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,44989782468260,ic_099C_M5.2_Q2,C,56.07404045855323,32.079901725964035,13.139213562011719,12.357057571411133,11.861967086791992,5.25,2.3780069986979164,0.03467731475830149,0.037702751159669035,0.03512964248657191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,44989782468191,ic_100C_M2.5_Q2,C,56.07462680578386,32.20563487398987,12.084615707397461,11.365057945251465,11.036022186279297,2.5,3.1217659345639293,0.040663337707519176,0.05797252655029439,0.058083343505860086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,44989782426377,ic_101C_M6.0_Q2,C,56.07535060331835,31.949989999249002,15.379261016845703,14.639039993286133,14.080577850341797,6.0,0.8904684858712537,0.029695320129393465,0.03022289276123047,0.028799247741700285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,44989782468128,ic_102C_M0.8_Q2,C,56.07539376433941,32.181519966832994,14.874540328979492,13.035565376281738,11.812124252319336,0.75,81.18137893178104,1.7269351959228505,1.1539724349975593,0.6693809509277351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,44989782468135,ic_103C_M4.2_Q2,C,56.075834695685174,32.16647966674582,13.30352783203125,12.48794174194336,11.928838729858398,4.25,27.11777471405229,0.4498378753662102,0.38347434997558594,0.26061782836914205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,44989782468132,ic_104C_M4.8_Q2,C,56.07607204400513,32.12568107057267,13.70418930053711,12.981114387512207,12.543088912963867,4.75,0.7072055791717728,0.02452793121337926,0.02507476806640696,0.021945953369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,44989782442386,ic_105A_M7.5_Q0,A,56.07728533599651,32.283307943700095,14.915101051330566,14.382247924804688,13.877285957336426,7.5,2.6408492194281683,0.08278331756591761,0.07067394256591797,0.040106773376464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,44989782440467,ic_106A_M2.8_Q-1,A,56.07741171448517,32.21475026370681,14.280158042907715,12.764120101928711,11.47734546661377,2.75,51.4203398733428,0.7211591720581048,0.4674026489257823,0.30319118499756037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,44989782468059,ic_107A_M9.0_Q0,A,56.078160958614994,32.19223675122762,17.998146057128906,17.18155288696289,16.421293258666992,9.0,1.5574117467023323,0.20458946228027486,0.221752357482913,0.1610431671142578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,44989782442656,ic_108C_M8.2_Q2,C,56.07854987057742,32.32579266780939,16.817195892333984,16.028879165649414,15.348355293273926,8.25,0.3507420723898369,0.06112365722656321,0.05255317687988281,0.046735191345216975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,44989782443309,ic_109C_M6.8_Q2,C,56.07924908026556,32.36824956123245,14.493757247924805,13.810040473937988,13.252711296081543,6.75,0.9690512495431287,0.02314739227294993,0.020032882690429688,0.022459030151367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,44989782468066,ic_110A_M5.2_Q0,A,56.07921030338196,32.12659048674629,14.497188568115234,13.819145202636719,13.299850463867188,5.25,5.763558979907067,0.09563903808593821,0.09565353393554688,0.0895143508911147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,44989782468057,ic_111C_M5.8_Q2,C,56.0799069204921,32.09996755648148,14.324865341186523,13.69189167022705,13.206903457641602,5.75,0.43123242745991625,0.017388343811036933,0.02237453460693395,0.018235206604003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,44989782426343,ic_112C_M4.0_Q2,C,56.08060370656679,31.948584267181857,15.593679428100586,13.891810417175293,12.882257461547852,4.0,2.2672231573807564,0.038059043884278054,0.047142982482910156,0.036395931243898616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,44989782468023,ic_113C_M4.2_Q2,C,56.081624134529925,32.040229180724204,14.745969772338867,13.768200874328613,13.181638717651367,4.25,0.384519414964065,0.01580905914306463,0.021300125122071023,0.016529846191405184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,44989782443120,ic_114C_M5.2_Q2,C,56.08225134004092,32.35307212003507,14.232522964477539,13.492684364318848,12.975645065307617,5.25,0.6382052103678385,0.020230197906494496,0.015578269958496094,0.01567096710205007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,44989782467992,ic_115A_M3.5_Q0,A,56.08340099503899,32.11265149009806,13.498200416564941,12.655288696289062,12.221445083618164,3.5,7.538760914522059,0.08018779754638494,0.09593124389648366,0.08851623535156072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,44989782467977,ic_116C_M2.0_Q2,C,56.084057165673556,32.14903300384673,12.659441947937012,11.866962432861328,11.440755844116211,2.0,1.3891306359783497,0.03321094512939382,0.03054523468017578,0.03307838439941335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,44989782467954,ic_117C_M4.8_Q2,C,56.08448042532725,32.09548322228915,14.230671882629395,13.386981964111328,12.850568771362305,4.75,1.151790643829146,0.024982833862305043,0.029659461975096946,0.023399162292479403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,44989782467866,ic_118C_M8.0_Q2,C,56.08812358212941,32.10462596563,15.158600807189941,14.507073402404785,13.89223575592041,8.0,0.23519012351441226,0.02555828094482493,0.021870422363280184,0.02078914642334162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,44989782467858,ic_119C_M4.0_Q2,C,56.0884357064452,32.02069931726674,16.189104080200195,14.295188903808594,13.081094741821289,4.0,0.5701014699499591,0.028478622436523438,0.01841011047363139,0.024251937866210938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
