index,SOURCEID,shortname,A/S/C,RA_deg,DE_deg,J_mag,H_mag,K_mag,SpT,Stetson_JHK,range_J,range_H,range_K,vanilla_period_J,vanilla_per_amp_J,vanilla_per_fap_J,vanilla_period_H,vanilla_per_amp_H,vanilla_per_fap_H,vanilla_period_K,vanilla_per_amp_K,vanilla_per_fap_K,poly2_period_J,poly2_per_amp_J,poly2_per_fap_J,poly2_period_H,poly2_per_amp_H,poly2_per_fap_H,poly2_period_K,poly2_per_amp_K,poly2_per_fap_K,poly4_period_J,poly4_per_amp_J,poly4_per_fap_J,poly4_period_H,poly4_per_amp_H,poly4_per_fap_H,poly4_period_K,poly4_per_amp_K,poly4_per_fap_K
20,44508746098400,ngc_020A_M6.5_Q1JH,A,52.19929809806475,31.282001316193725,12.856622695922852,11.830180168151855,10.903026580810547,6.5,10.484291202557756,0.1646503448486314,0.1578796386718757,0.15022220611572124,3.7921722917456706,0.061644612092891085,9.784269436246766e-17,3.795050600885516,0.054968657786249,6.897933296491996e-12,3.7979332826940118,0.03278814352280695,0.004395439126505618,3.7921722917456706,0.06134761641147903,1.190234150275641e-16,3.795050600885516,0.05486663806581454,6.733723962590757e-12,0.2034413950712726,0.032719206061690605,0.006146069449749589,3.7921722917456706,0.060919138844210734,1.2422228545870832e-18,3.793610900354072,0.053322472502948554,7.551793076138164e-12,0.20342897925693865,0.032172374014342905,0.0055459778965898385
21,44508746126974,ngc_021C_M5.0_Q2,C,52.20342775427072,31.289599429056494,17.673770904541016,15.203086853027344,13.662038803100586,5.0,1.1388721534428203,0.1641643524169929,0.06741676330566548,0.04441671371460032,0.05028263146867798,0.0445138618126188,0.0004109561017662471,0.05989684721648208,0.01340649923972839,0.24955874217099017,1.8935728712996276,0.008759940968638547,0.09098571340703583,0.05028263146867798,0.044744552919536225,0.00030161385451006687,0.14399202760818647,0.012961973630994753,0.18460169463584658,1.8935728712996276,0.008695179643090752,0.08899663962395346,0.05028237863459308,0.04442528281016545,0.000304280484661879,0.059896129695626556,0.013154930933289097,0.20689974564785454,0.09907030388291162,0.008644248871158165,0.09278486364822341
22,44508746116074,ngc_022C_M2.5_Q2,C,52.21233025042285,31.39667746281461,14.464534759521484,12.3414306640625,11.165423393249512,2.5,0.5586397662852545,0.02992877960204865,0.03361835479736541,0.020377349853514914,0.4990497221944971,0.010898073955317,1.0145397542089376e-05,0.9887243754531672,0.011246902022749377,1.2457367335455032e-08,1.0460207461645745,0.006858989180306236,4.150674888645874e-09,0.3325670402518651,0.00892076734330039,4.1082361661073337e-07,0.9888221431161212,0.011371314556456576,6.582654993298154e-09,1.046130174007044,0.006547094406383795,2.078896147101325e-09,0.5107491870541567,0.004786443820420196,0.004623694486126087,98.03880718954248,0.012444761992699888,8.505730365037305e-14,1.0464585949490721,0.005556288355772762,4.072810155477359e-07
23,44508746116084,ngc_023A_M5.0_Q0,A,52.21255187904311,31.3051607000003,11.007939338684082,10.047700881958008,9.277752876281738,5.0,15.162146674262154,0.42123394012451065,0.2991922378540046,0.24369735717773366,0.5011254489267518,0.11723539058336502,5.7207570839417725e-06,48.78028455284553,0.09124016160506951,0.002065608066818557,49.01940359477124,0.07857555009119,0.00018834251041967582,0.4953417046430223,0.09063356399934741,0.0016109997231353187,48.54348705501618,0.08089848516301794,0.0044422938834005115,49.01940359477124,0.08399912119798504,1.112925737130623e-05,0.4953171694156884,0.09795216345460579,9.32969137062197e-05,48.30897745571658,0.08281244378221796,0.0018843526383377502,49.01940359477124,0.08425813879016664,9.068091822469348e-06
24,44508746116073,ngc_024A_M9.5_Q0,A,52.212659902264,31.32452139204522,19.433740615844727,18.53498077392578,17.803302764892578,9.5,0.014184701755252223,0.3584506988525398,0.3249437332153349,0.31024932861328125,0.046325485763346816,0.08225148908676126,0.08525880906762703,0.0733774945394687,0.0745071834987675,0.049244327718841595,0.06722118775852255,0.0585363810744899,0.06573068829123384,0.046325485763346816,0.0814355703691944,0.07982320432166173,0.0733774945394687,0.07252796848390153,0.07592034691125217,0.06722118775852255,0.0585582600619716,0.06500018709493136,0.046325485763346816,0.08189568093943235,0.06419599072464108,0.06075198102910234,0.07035304910977042,0.10179322292055924,0.06722073589086891,0.05876207778807382,0.055840606613848535
25,44508746107194,ngc_025C_M5.0_Q2,C,52.21273734705693,31.275691231152788,13.21975326538086,12.522594451904297,12.111556053161621,5.0,1.8449966221639553,0.04627256393432688,0.042524337768556464,0.04182910919189453,0.6518877661886137,0.013047346827893207,0.0006116561119926175,0.04858924585936918,0.011933234802677082,0.026442625838007144,0.12502917359539556,0.01010738805162015,0.02759429792803993,0.6518877661886137,0.013119845161493903,0.00041291124765250486,1.8803983327065312,0.00892240108453737,0.04051319494061644,0.9898988649112387,0.010246198500138727,0.02501607298480654,0.6518877661886137,0.01209658601321798,0.0010008133367663723,1.8800448079212886,0.008940729579894589,0.03548486420584882,1.8800448079212886,0.008624679552362567,0.027892197165889514
26,44508746107325,ngc_026C_M7.5_Q2,C,52.21722066735175,31.263107372145793,13.013572692871094,12.468603134155273,11.960728645324707,7.5,5.079588728952626,0.08313789367675817,0.07689905166625977,0.048590278625487926,2.2825743741915847,0.033118121421872704,1.0726921136161507e-11,2.2825743741915847,0.029290170992655608,3.1105472189989357e-10,2.2820534763426137,0.02194514947560314,2.1083761381689644e-10,2.2825743741915847,0.033019278997385125,8.932081967399129e-12,2.2825743741915847,0.029801386969879454,2.805454525893693e-12,2.28153281618374,0.022170217058135665,3.831998770881893e-11,2.2825743741915847,0.033579939626993814,5.680460371742943e-13,2.2820534763426137,0.02993808978264206,3.3239543323736707e-13,2.28153281618374,0.022521405906766382,4.917527918176559e-12
27,44508746116125,ngc_027A_M3.0_Q1JH,A,52.21732477321471,31.379279175633226,12.057303428649902,11.21932601928711,10.754219055175781,3.0,15.994389372051886,0.251527023315429,0.21220712661743235,0.17826557159423828,8.189974064974065,0.09269174876151132,1.7969460293721715e-14,8.183271958537915,0.08139628128324271,3.9187503443808005e-13,8.183271958537915,0.06507553951569942,7.883196281679832e-19,8.189974064974065,0.09599553179010058,3.43489136902106e-17,8.17658081221041,0.0845891132053064,1.9674781435188915e-16,8.183271958537915,0.06481250673230363,6.538724263876838e-19,8.196687158469945,0.09358384593906394,1.425338182648466e-16,8.189974064974065,0.08342081478273183,9.157719569733813e-18,8.189974064974065,0.06193650718532946,4.399841839653846e-19
28,44508746107213,ngc_028C_M5.0_Q2,C,52.22043832868216,31.2740315083973,13.544722557067871,12.921001434326172,12.506928443908691,5.0,1.9894509511451197,0.04894447326660156,0.03998289108276332,0.05057258605957138,0.5348429338039971,0.012787339411648686,0.18861468396341663,0.057229608051857866,0.012627089413055107,0.009250579031886554,0.6707779939182542,0.012161928442435736,0.013343538942656986,0.05460728100113765,0.013486393361808964,0.18467011100102118,0.05722928052956382,0.013408488923810049,0.0004964250736156468,0.6707330024370067,0.011331017315088197,0.029864224736687126,0.0546069828060097,0.01274658241315181,0.2287701137044034,0.05722928052956382,0.01322872302680373,0.0007107610649468107,0.6707779939182542,0.011484583502823241,0.017322011349693484
29,44508746107153,ngc_029A_M5.2_Q0,A,52.22530383234117,31.281757693868958,12.973106384277344,12.14418888092041,11.625568389892578,5.25,2.345929268078926,0.0627972602844249,0.041890716552735796,0.03531970977783416,0.4984278688796956,0.01484615175868439,1.7670385315833414e-05,1.0185331364161065,0.010628096725833137,0.0032697137218656827,0.500999916499666,0.010049711970767386,0.00099314343660089,0.1666437530551482,0.010984217309243729,0.0526559038275627,1.0191559654844407,0.009645883562141008,0.004473464905725572,0.06570965629325903,0.007289370178220726,0.024779081650841795,0.06628371093111327,0.010139659439253533,0.1267035320030618,1.0183256958587916,0.009117624294022079,0.0020613551272379805,0.06570836098571713,0.0064012225111288725,0.13110947162984138
30,44508746107152,ngc_030A_M1.0_Q0,A,52.22756038487193,31.2808940362746,12.605414390563965,11.11081600189209,10.205217361450195,1.0,5.918836619755993,0.10386428833007955,0.1052221298217777,0.10367393493652166,0.04786226300104021,0.027357630482766168,0.019931021761841992,0.07712327693027513,0.027864771952862844,0.0006059008425494626,1.0528488453709552,0.030413425583963063,0.0010482098379616554,0.0478638666188026,0.024344927140785604,0.044940735811247454,0.07712327693027513,0.026707954693223852,0.001124263178079531,1.0528488453709552,0.030808042919108793,0.0005606629239110788,0.0502755530752846,0.025321862205604336,0.00385809932396381,0.07712327693027513,0.026809174644990538,0.0009805852414879648,1.0525164017822686,0.03181138143480762,2.198001519425002e-05
31,44508746107378,ngc_031C_M8.2_Q2,C,52.228853004308775,31.25806781901919,15.999459266662598,15.014596939086914,14.21883773803711,8.25,1.2854522287029109,0.04463081359863352,0.035385704040528765,0.03201103210449219,3.402503686061018,0.01451818201322158,1.3574541242214783e-05,3.3978791482614112,0.015206789552830158,5.824857586005321e-10,3.395571590265987,0.01066488821176131,1.9428045160901837e-06,3.4036617880644426,0.014470101749182685,9.681749630662663e-06,3.399034103784274,0.015060003932459713,3.3347739595329375e-10,3.395571590265987,0.010273433338576256,3.4161318355478386e-06,3.4036617880644426,0.014482029673244957,9.069869389925972e-06,3.399034103784274,0.01500280536241764,4.2870872398860106e-10,3.3944189861959715,0.010157068686092474,3.2085351752612907e-06
32,44508746116168,ngc_032A_M6.0_Q1J,A,52.22901091199205,31.304271892366373,17.475994110107422,14.83250904083252,13.160979270935059,6.0,1.0522252688617826,0.08635978698730185,0.045507144927977805,0.03708362579345703,0.1257302864566962,0.01844497548993979,0.042317579550128444,1.3562943623129435,0.01284383657501328,7.860048052095289e-05,1.3566623705512595,0.01186307198388098,1.392586185054891e-09,0.09067378458841485,0.017734436934720828,0.04298991171956911,1.3561104330530693,0.012942045864265905,8.982840270719304e-07,1.3566623705512595,0.012091223925405495,1.54592775061306e-11,0.09067542897212928,0.017095904721404185,0.05306590990842823,1.3561104330530693,0.01305696385989726,2.527861871361597e-07,1.3564783414722374,0.012198743123055716,6.7238750784320715e-12
33,44508746107262,ngc_033A_M2.0_Q0,A,52.229428568645496,31.2746684302626,13.4378662109375,11.675594329833984,10.453469276428223,2.0,14.588412350171232,0.23369216918945312,0.2281785011291504,0.23545417785644496,0.06281223042972119,0.05822382131192316,0.014556242340549764,0.9241251578720389,0.053079703354476815,0.023440663691638382,0.5089296317030553,0.04994596154801141,0.009063374747817555,0.09375019531372071,0.05813412660466088,0.06776687791884395,12.578563941299791,0.05235530654511048,0.03745838300472696,0.4921966005479812,0.05138524601120492,0.0025666731134335583,0.07108301345843997,0.058551300473029325,0.026419399662120757,12.610287936107609,0.051172126842422866,0.047895599785547756,0.508903731976251,0.045558081776710765,0.01474540893517312
34,44508746107259,ngc_034A_M1.0_Q0,A,52.22975912548203,31.273550390280718,13.092016220092773,11.865293502807617,11.242453575134277,1.0,7.709518362942352,0.08064346313476634,0.10426721572875763,0.142104530334473,0.9900948844884487,0.026820851380395954,7.420024859347338e-09,0.9900948844884487,0.04155509462547464,4.3853467340326104e-13,0.9900948844884487,0.0602076368513941,3.107479726533174e-17,0.9900948844884487,0.02462456084982055,5.05346196786731e-08,0.9900948844884487,0.03809135775274181,4.025428940467802e-12,0.9900948844884487,0.0571181306501372,2.049987189289513e-16,0.4967935979598258,0.018201336893726616,0.0013843495841297899,0.496842963846243,0.02922579980870739,2.361972836551188e-07,1.0122439855585923,0.03954879425047199,2.4082084802262332e-09
35,44508746116177,ngc_035C_M6.5_Q2,C,52.230188530060445,31.29315688336676,15.09204387664795,14.15855598449707,13.45947551727295,6.5,1.4075707969425608,0.03717555999755717,0.032132625579833984,0.03558559417724538,1.414021257541478,0.01230074474253765,7.284233844256312e-13,1.41502169708976,0.012571136068733918,3.470947019643921e-16,1.4158230685733162,0.010007467744137775,3.2081323076325386e-08,1.414021257541478,0.01230324361818765,1.5947998459610114e-13,1.41502169708976,0.012498430439559803,3.29025612784725e-16,1.4158230685733162,0.010055229318957625,1.8762760906865178e-08,1.414021257541478,0.012086421222452175,1.36689092813325e-13,1.41502169708976,0.012503905590418427,2.7488935442911466e-16,1.4158230685733162,0.010270342156566688,8.441914576167386e-10
